image_path,product_name,category,price,description,image_url
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ee\eeb31280.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ee/eeb31280.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c4\c445d818.jpg,Earphones,Headphones,149.99,A high-quality earphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c4/c445d818.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\df\dfdc5c81.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/df/dfdc5c81.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\dc\dc31f168.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/dc/dc31f168.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d8\d895369f.jpg,Side Table,Tables,299.99,A high-quality side table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d8/d895369f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\70\70dab16f.jpg,Skillet,Cookware,89.99,A high-quality skillet — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/70/70dab16f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d9\d978c233.jpg,Cookware Set,Cookware,89.99,A high-quality cookware set — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d9/d978c233.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6e\6e73d6c2.jpg,Hiking Gear,Outdoors,149.99,A high-quality hiking gear — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6e/6e73d6c2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\32\32fc05a3.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/32/32fc05a3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\99\99084250.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/99/99084250.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\17\1709ac5d.jpg,Cookware Set,Cookware,89.99,A high-quality cookware set — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/17/1709ac5d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a4\a43ff1e3.jpg,Couch,Sofas,799.99,A high-quality couch — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a4/a43ff1e3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\99\99dc0eca.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/99/99dc0eca.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\da\dadea86f.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/da/dadea86f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\69\69fa74ef.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/69/69fa74ef.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\60\60732642.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/60/60732642.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\cd\cd7578b2.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/cd/cd7578b2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\12\12d9ef62.jpg,Loveseat,Sofas,799.99,A high-quality loveseat — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/12/12d9ef62.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7b\7b973065.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7b/7b973065.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b1\b12e215f.jpg,Slim Jeans,Jeans,69.99,A high-quality slim jeans — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b1/b12e215f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\19\19085e34.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/19/19085e34.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6c\6c84b6b8.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6c/6c84b6b8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a0\a0c66deb.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a0/a0c66deb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9d\9d78705a.jpg,Queen Bed,Beds,499.99,A high-quality queen bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9d/9d78705a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0c\0cb64880.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0c/0cb64880.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\13\131dee55.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/13/131dee55.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\81\813d3185.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/81/813d3185.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\64\64b2c4af.jpg,Resistance Bands,Sports,34.99,A high-quality resistance bands — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/64/64b2c4af.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\19\19ea5936.jpg,Fitness Equipment,Sports,34.99,A high-quality fitness equipment — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/19/19ea5936.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e0\e06b1fc0.jpg,Earphones,Headphones,149.99,A high-quality earphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e0/e06b1fc0.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1e\1e864817.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1e/1e864817.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d5\d5612135.jpg,Microwave,Appliances,129.99,A high-quality microwave — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d5/d5612135.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ce\ce5b8504.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ce/ce5b8504.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b1\b1181594.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b1/b1181594.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\86\8681186b.jpg,Bed Frame,Beds,499.99,A high-quality bed frame — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/86/8681186b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a1\a11e13d6.jpg,Microwave,Appliances,129.99,A high-quality microwave — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a1/a11e13d6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c9\c9b20f0e.jpg,Sectional Sofa,Sofas,799.99,A high-quality sectional sofa — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c9/c9b20f0e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c0\c0dd2bcd.jpg,Desk,Tables,299.99,A high-quality desk — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c0/c0dd2bcd.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0d\0dc726df.jpg,Kitchen Appliance,Appliances,129.99,A high-quality kitchen appliance — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0d/0dc726df.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9c\9cbd4056.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9c/9cbd4056.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c6\c6b1a319.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c6/c6b1a319.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e2\e2d038e3.jpg,Exercise Gear,Sports,34.99,A high-quality exercise gear — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e2/e2d038e3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\42\4264be9d.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/42/4264be9d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\70\7046f291.jpg,Hiking Gear,Outdoors,149.99,A high-quality hiking gear — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/70/7046f291.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d2\d20845cc.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d2/d20845cc.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\a6\a68911dc.jpg,Android Tablet,Tablets,449.99,A high-quality android tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/a6/a68911dc.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\af\af23e2d8.jpg,Laptop,Laptops,899.99,A high-quality laptop — laptops product with excellent build quality and modern design.,/abo-images-small (1)/images/small/af/af23e2d8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\32\32f46c28.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/32/32f46c28.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\14\14d191b9.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/14/14d191b9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\9d\9d01da8a.jpg,Gaming Laptop,Laptops,899.99,A high-quality gaming laptop — laptops product with excellent build quality and modern design.,/abo-images-small (1)/images/small/9d/9d01da8a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\22\22f78129.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/22/22f78129.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\78\78c94289.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/78/78c94289.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\fa\fa0fac37.jpg,Mirrorless Camera,Cameras,549.99,A high-quality mirrorless camera — cameras product with excellent build quality and modern design.,/abo-images-small (1)/images/small/fa/fa0fac37.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1c\1c806754.jpg,Floral Dress,Dresses,59.99,A high-quality floral dress — dresses product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1c/1c806754.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b0\b0372b79.jpg,Dining Table,Tables,299.99,A high-quality dining table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b0/b0372b79.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e0\e0ea0108.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e0/e0ea0108.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3c\3c1b2d5d.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3c/3c1b2d5d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\0d\0d30157e.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/0d/0d30157e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\57\57658226.jpg,Cookware Set,Cookware,89.99,A high-quality cookware set — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/57/57658226.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f7\f7ca9e1d.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f7/f7ca9e1d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\98\98ec8aaf.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/98/98ec8aaf.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b6\b6cad30b.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b6/b6cad30b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b6\b656c4f4.jpg,Cookware Set,Cookware,89.99,A high-quality cookware set — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b6/b656c4f4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d3\d3a57ce4.jpg,Running Shoes,Shoes,89.99,A high-quality running shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d3/d3a57ce4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\37\3795da49.jpg,Side Table,Tables,299.99,A high-quality side table — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/37/3795da49.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7f\7fa0a940.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7f/7fa0a940.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\82\8296cbb5.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/82/8296cbb5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\63\634c9b4a.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/63/634c9b4a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\87\877cd2a3.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/87/877cd2a3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\8e\8e9a7e97.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/8e/8e9a7e97.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\77\770cc508.jpg,Kitchen Appliance,Appliances,129.99,A high-quality kitchen appliance — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/77/770cc508.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ed\edefbee8.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ed/edefbee8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\cf\cf99afa9.jpg,Straight Jeans,Jeans,69.99,A high-quality straight jeans — jeans product with excellent build quality and modern design.,/abo-images-small (1)/images/small/cf/cf99afa9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\11\11a0d606.jpg,Desk,Tables,299.99,A high-quality desk — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/11/11a0d606.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\da\dab38d36.jpg,Tablet,Tablets,449.99,A high-quality tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/da/dab38d36.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e1\e150d094.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e1/e150d094.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\75\75c2a387.jpg,Fitness Equipment,Sports,34.99,A high-quality fitness equipment — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/75/75c2a387.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\16\162b12b9.jpg,Desk,Tables,299.99,A high-quality desk — tables product with excellent build quality and modern design.,/abo-images-small (1)/images/small/16/162b12b9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\74\741b6b3a.jpg,Dinnerware Set,Dinnerware,49.99,A high-quality dinnerware set — dinnerware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/74/741b6b3a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1f\1ff61909.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1f/1ff61909.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c2\c218e2d8.jpg,Cooking Pot,Cookware,89.99,A high-quality cooking pot — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c2/c218e2d8.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ed\edbf9af7.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ed/edbf9af7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\87\8732d159.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/87/8732d159.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\63\63b1f5eb.jpg,iPad,Tablets,449.99,A high-quality ipad — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/63/63b1f5eb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\58\58d07262.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/58/58d07262.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\fe\fe4aaaf7.jpg,Android Tablet,Tablets,449.99,A high-quality android tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/fe/fe4aaaf7.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e4\e46e6c44.jpg,Yoga Mat,Sports,34.99,A high-quality yoga mat — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e4/e46e6c44.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\d1\d143c590.jpg,Wireless Earbuds,Headphones,149.99,A high-quality wireless earbuds — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/d1/d143c590.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\32\32ca8850.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/32/32ca8850.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\75\75545ff4.jpg,Casual Top,Shirts,39.99,A high-quality casual top — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/75/75545ff4.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1b\1b8d0ec9.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1b/1b8d0ec9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ca\ca7ecbd2.jpg,Queen Bed,Beds,499.99,A high-quality queen bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ca/ca7ecbd2.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e6\e6c2ecba.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e6/e6c2ecba.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2f\2fbce6cc.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2f/2fbce6cc.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7a\7aea55ef.jpg,Sneakers,Shoes,89.99,A high-quality sneakers — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7a/7aea55ef.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6c\6c746a9a.jpg,Mobile Phone,Smartphones,699.99,A high-quality mobile phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6c/6c746a9a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e4\e442687e.jpg,Casual Shoes,Shoes,89.99,A high-quality casual shoes — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e4/e442687e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f4\f4b4b5b6.jpg,Exercise Gear,Sports,34.99,A high-quality exercise gear — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f4/f4b4b5b6.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e6\e64cf0f3.jpg,Yoga Mat,Sports,34.99,A high-quality yoga mat — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e6/e64cf0f3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\88\88fbbed3.jpg,Couch,Sofas,799.99,A high-quality couch — sofas product with excellent build quality and modern design.,/abo-images-small (1)/images/small/88/88fbbed3.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2b\2b848912.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2b/2b848912.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\ce\ceaacb04.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/ce/ceaacb04.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f8\f8324e4b.jpg,Tablet,Tablets,449.99,A high-quality tablet — tablets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f8/f8324e4b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1c\1ca280e1.jpg,Dining Chair,Chairs,199.99,A high-quality dining chair — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1c/1ca280e1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6c\6c37341e.jpg,Over-Ear Headphones,Headphones,149.99,A high-quality over-ear headphones — headphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6c/6c37341e.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\c2\c268edad.jpg,iPhone,Smartphones,699.99,A high-quality iphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/c2/c268edad.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\83\83defd5b.jpg,Jacket,Jackets,119.99,A high-quality jacket — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/83/83defd5b.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e0\e00805c9.jpg,Winter Coat,Jackets,119.99,A high-quality winter coat — jackets product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e0/e00805c9.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\72\72b6c6d5.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/72/72b6c6d5.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\2b\2b229d9a.jpg,Exercise Gear,Sports,34.99,A high-quality exercise gear — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/2b/2b229d9a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e8\e8e833ba.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e8/e8e833ba.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f6\f6302b54.jpg,Resistance Bands,Sports,34.99,A high-quality resistance bands — sports product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f6/f6302b54.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\f0\f02097b1.jpg,King Bed,Beds,499.99,A high-quality king bed — beds product with excellent build quality and modern design.,/abo-images-small (1)/images/small/f0/f02097b1.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b7\b78b1916.jpg,Boots,Shoes,89.99,A high-quality boots — shoes product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b7/b78b1916.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\1f\1fa3c7ae.jpg,T-Shirt,Shirts,39.99,A high-quality t-shirt — shirts product with excellent build quality and modern design.,/abo-images-small (1)/images/small/1f/1fa3c7ae.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e0\e0e11dfb.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e0/e0e11dfb.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\e9\e9048553.jpg,Android Phone,Smartphones,699.99,A high-quality android phone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/e9/e9048553.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\93\9387ed9a.jpg,Backpack,Outdoors,149.99,A high-quality backpack — outdoors product with excellent build quality and modern design.,/abo-images-small (1)/images/small/93/9387ed9a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\b1\b1918d8a.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/b1/b1918d8a.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7e\7eefc25d.jpg,Dining Chair,Chairs,199.99,A high-quality dining chair — chairs product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7e/7eefc25d.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\06\063afeba.jpg,Blender,Appliances,129.99,A high-quality blender — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/06/063afeba.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\7f\7f30f04f.jpg,Coffee Maker,Appliances,129.99,A high-quality coffee maker — appliances product with excellent build quality and modern design.,/abo-images-small (1)/images/small/7f/7f30f04f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\6b\6bf9076f.jpg,Smartphone,Smartphones,699.99,A high-quality smartphone — smartphones product with excellent build quality and modern design.,/abo-images-small (1)/images/small/6b/6bf9076f.jpg
D:\FYP Project\fypapp\abo-images-small (1)\images\small\3e\3eb98b4a.jpg,Non-Stick Pan,Cookware,89.99,A high-quality non-stick pan — cookware product with excellent build quality and modern design.,/abo-images-small (1)/images/small/3e/3eb98b4a.jpg
